user_id,age,sex
84858,25_34,1.0
47715,18_24,0.0
129749,35_44,0.0
15090,55_64,0.0
106737,35_44,0.0
79598,18_24,0.0
46452,18_24,0.0
1704,25_34,0.0
62687,25_34,1.0
73212,18_24,0.0
153948,25_34,1.0
131689,55_64,1.0
28412,18_24,0.0
11708,35_44,0.0
153551,65_inf,0.0
18867,25_34,1.0
114097,25_34,1.0
94178,25_34,0.0
51432,25_34,1.0
37906,25_34,0.0
58976,45_54,1.0
130642,25_34,0.0
158563,45_54,1.0
14549,25_34,0.0
95977,45_54,0.0
62235,55_64,0.0
39031,55_64,1.0
27403,18_24,1.0
152991,25_34,1.0
86339,25_34,1.0
147808,45_54,1.0
152172,25_34,1.0
85843,45_54,0.0
3494,45_54,1.0
30148,18_24,0.0
10020,45_54,0.0
49740,55_64,1.0
27769,35_44,1.0
54833,18_24,0.0
71907,65_inf,1.0
138908,25_34,0.0
130277,55_64,0.0
934,18_24,1.0
63710,18_24,0.0
57882,25_34,0.0
100172,55_64,0.0
117465,35_44,0.0
131931,18_24,1.0
92665,35_44,0.0
64126,65_inf,1.0
87511,18_24,0.0
106666,18_24,1.0
50460,65_inf,1.0
146258,18_24,1.0
114665,45_54,0.0
11405,25_34,0.0
23556,18_24,0.0
83626,55_64,0.0
7431,65_inf,1.0
21151,25_34,0.0
144796,35_44,1.0
29881,45_54,0.0
117197,45_54,0.0
14832,18_24,0.0
41646,25_34,0.0
94939,35_44,0.0
55842,25_34,0.0
92178,18_24,0.0
128266,25_34,1.0
41372,25_34,0.0
19505,18_24,0.0
140929,45_54,0.0
40368,18_24,0.0
218,55_64,0.0
68755,25_34,0.0
6376,18_24,1.0
18376,18_24,0.0
120752,18_24,1.0
140478,55_64,0.0
154556,45_54,1.0
6132,18_24,0.0
20494,18_24,1.0
44940,18_24,0.0
117259,18_24,0.0
134327,18_24,1.0
22234,25_34,0.0
136637,55_64,0.0
141452,55_64,0.0
150246,65_inf,0.0
120870,25_34,1.0
4329,25_34,0.0
21534,65_inf,1.0
22576,45_54,0.0
36462,18_24,0.0
21997,18_24,1.0
75438,18_24,0.0
130682,18_24,0.0
92107,18_24,1.0
13995,35_44,0.0
118088,18_24,1.0
117948,25_34,0.0
86694,18_24,0.0
24025,25_34,1.0
55717,65_inf,1.0
86234,18_24,0.0
72973,18_24,0.0
136768,18_24,0.0
123284,18_24,1.0
81896,35_44,0.0
26027,18_24,0.0
143718,45_54,0.0
89531,18_24,0.0
86322,18_24,0.0
126444,18_24,0.0
29302,18_24,0.0
111214,25_34,1.0
76835,18_24,1.0
11069,35_44,0.0
49183,18_24,1.0
38368,18_24,0.0
110377,18_24,0.0
13950,65_inf,1.0
91027,35_44,0.0
148080,18_24,0.0
106112,55_64,1.0
92124,25_34,1.0
111773,18_24,0.0
115505,45_54,0.0
96407,18_24,0.0
77893,45_54,1.0
94165,65_inf,1.0
134281,55_64,1.0
139668,18_24,1.0
145608,35_44,0.0
25776,18_24,1.0
38337,18_24,1.0
48858,25_34,0.0
101005,55_64,0.0
30906,35_44,0.0
1785,35_44,1.0
51260,45_54,0.0
22435,25_34,1.0
128119,45_54,0.0
27173,55_64,0.0
49847,55_64,0.0
130646,35_44,0.0
74671,55_64,0.0
34732,25_34,0.0
138657,18_24,1.0
52732,25_34,1.0
63729,65_inf,0.0
108719,18_24,0.0
109981,25_34,0.0
109806,45_54,0.0
35600,25_34,1.0
6781,18_24,0.0
68404,45_54,0.0
50753,18_24,0.0
73882,18_24,0.0
21158,25_34,1.0
129994,18_24,0.0
44511,55_64,0.0
86081,18_24,0.0
136140,25_34,0.0
155793,35_44,0.0
2845,18_24,1.0
132915,35_44,0.0
143255,18_24,0.0
60663,55_64,1.0
9778,18_24,1.0
58061,35_44,1.0
154155,18_24,0.0
105237,18_24,1.0
89726,18_24,0.0
55613,25_34,0.0
15220,45_54,0.0
51116,18_24,0.0
143668,18_24,0.0
105314,55_64,0.0
1036,55_64,0.0
9332,18_24,0.0
32445,18_24,0.0
89893,18_24,0.0
7508,55_64,0.0
73748,18_24,1.0
45528,35_44,0.0
59853,35_44,0.0
119636,18_24,1.0
132519,25_34,0.0
157793,35_44,1.0
1163,18_24,1.0
131186,35_44,1.0
121925,18_24,0.0
108979,25_34,0.0
144070,18_24,0.0
26621,18_24,0.0
100168,55_64,1.0
76402,45_54,0.0
29040,18_24,1.0
65097,18_24,0.0
85977,18_24,1.0
123397,18_24,1.0
104057,45_54,1.0
53072,25_34,0.0
13860,45_54,1.0
55397,18_24,0.0
154420,35_44,1.0
23056,45_54,0.0
117808,25_34,0.0
81013,25_34,0.0
149819,18_24,1.0
150998,55_64,0.0
133342,55_64,0.0
6948,35_44,0.0
19858,25_34,0.0
141188,55_64,0.0
33415,55_64,0.0
104428,18_24,0.0
101126,18_24,1.0
154267,45_54,0.0
97323,25_34,0.0
99929,18_24,1.0
128719,18_24,0.0
91601,18_24,0.0
59758,65_inf,0.0
17446,18_24,1.0
32864,18_24,0.0
75567,45_54,1.0
118847,25_34,0.0
146368,35_44,0.0
26197,25_34,0.0
134122,65_inf,0.0
56025,55_64,0.0
141879,45_54,0.0
9350,35_44,1.0
144300,18_24,0.0
90462,25_34,0.0
70636,35_44,1.0
114651,55_64,0.0
65908,65_inf,1.0
25576,35_44,0.0
63458,25_34,1.0
96408,55_64,1.0
69802,55_64,0.0
66946,18_24,0.0
1102,45_54,0.0
131532,55_64,1.0
68781,45_54,0.0
28043,18_24,0.0
131166,25_34,0.0
114191,18_24,1.0
63059,55_64,0.0
67578,18_24,0.0
25567,18_24,0.0
75299,35_44,0.0
153382,18_24,1.0
70266,25_34,1.0
102294,18_24,0.0
76779,25_34,0.0
125722,55_64,0.0
85330,35_44,0.0
21024,45_54,1.0
9524,25_34,1.0
54383,25_34,0.0
36016,45_54,0.0
146551,18_24,0.0
122119,25_34,1.0
22900,65_inf,0.0
7626,25_34,0.0
94281,35_44,0.0
100633,25_34,1.0
145553,35_44,1.0
75802,25_34,0.0
151778,18_24,0.0
137424,65_inf,0.0
126970,18_24,0.0
146276,18_24,1.0
61132,18_24,1.0
82332,65_inf,0.0
36774,18_24,1.0
149116,55_64,0.0
95453,55_64,0.0
76210,55_64,0.0
101266,18_24,1.0
64567,18_24,1.0
35582,45_54,0.0
53155,18_24,1.0
105592,18_24,0.0
9288,18_24,1.0
60292,18_24,0.0
93246,18_24,0.0
100784,18_24,0.0
30725,18_24,1.0
94378,18_24,0.0
106484,18_24,0.0
45341,35_44,0.0
14316,18_24,0.0
111688,18_24,0.0
81123,65_inf,0.0
95700,55_64,0.0
124494,35_44,1.0
9637,18_24,1.0
25644,65_inf,0.0
70588,18_24,1.0
58964,25_34,1.0
112580,18_24,0.0
53720,18_24,1.0
155398,65_inf,1.0
155078,18_24,0.0
97774,45_54,0.0
12678,18_24,0.0
17850,35_44,1.0
89069,45_54,0.0
98283,18_24,0.0
131635,35_44,1.0
25231,18_24,1.0
1361,18_24,0.0
25885,18_24,0.0
953,45_54,0.0
28556,18_24,1.0
53342,55_64,0.0
136871,18_24,0.0
15491,25_34,0.0
76137,18_24,0.0
124595,45_54,0.0
140055,35_44,1.0
90033,35_44,0.0
30680,65_inf,0.0
69782,18_24,1.0
3234,55_64,0.0
22224,18_24,0.0
86829,18_24,0.0
13158,65_inf,0.0
68790,45_54,0.0
92018,25_34,0.0
58185,55_64,0.0
123457,18_24,0.0
150331,25_34,1.0
18173,18_24,0.0
55714,18_24,1.0
71636,25_34,1.0
56212,55_64,0.0
87694,35_44,0.0
101372,18_24,1.0
141167,25_34,0.0
150109,25_34,0.0
127020,35_44,0.0
34064,18_24,1.0
142798,25_34,0.0
88881,18_24,0.0
119935,25_34,1.0
132929,45_54,1.0
39703,55_64,0.0
149267,35_44,1.0
59705,25_34,0.0
57023,18_24,0.0
70797,18_24,0.0
25154,35_44,0.0
93813,65_inf,0.0
98714,55_64,0.0
148013,25_34,0.0
99367,18_24,1.0
154387,45_54,0.0
57028,45_54,0.0
22162,25_34,0.0
131373,18_24,0.0
39051,18_24,1.0
12933,25_34,0.0
44402,18_24,1.0
131281,18_24,0.0
155228,25_34,1.0
62881,55_64,0.0
125495,25_34,0.0
118742,25_34,1.0
61757,18_24,0.0
105178,18_24,0.0
151236,25_34,1.0
26139,35_44,1.0
151591,18_24,1.0
149370,18_24,1.0
45114,18_24,1.0
55505,65_inf,1.0
153701,25_34,0.0
142026,55_64,0.0
32923,45_54,1.0
62353,18_24,0.0
7005,18_24,0.0
20343,18_24,1.0
56188,25_34,0.0
157406,65_inf,0.0
113138,18_24,0.0
97496,25_34,0.0
11011,45_54,0.0
53822,18_24,0.0
42062,25_34,1.0
5722,18_24,0.0
111136,35_44,0.0
157319,18_24,0.0
33716,18_24,0.0
66755,18_24,0.0
101357,65_inf,0.0
79969,18_24,0.0
157273,35_44,0.0
28601,18_24,1.0
147325,18_24,0.0
86154,55_64,0.0
135961,35_44,0.0
68737,18_24,0.0
6318,25_34,1.0
17985,18_24,0.0
817,18_24,0.0
45851,25_34,0.0
94506,18_24,1.0
95649,45_54,0.0
70662,18_24,0.0
86352,18_24,1.0
128164,18_24,1.0
96459,25_34,0.0
81941,18_24,0.0
83421,35_44,1.0
49250,25_34,0.0
27877,55_64,0.0
108648,35_44,0.0
100216,35_44,0.0
18517,18_24,1.0
34784,18_24,1.0
82021,18_24,0.0
151756,18_24,0.0
43680,18_24,0.0
105885,55_64,0.0
125317,18_24,0.0
129788,25_34,1.0
106226,25_34,1.0
133491,18_24,0.0
73756,25_34,1.0
5738,25_34,1.0
3548,55_64,0.0
133485,45_54,1.0
19766,18_24,0.0
115882,55_64,1.0
130672,25_34,0.0
110483,55_64,0.0
158919,18_24,0.0
64538,45_54,0.0
67603,65_inf,1.0
33763,45_54,0.0
146168,18_24,0.0
104323,55_64,1.0
134817,18_24,0.0
130444,25_34,0.0
84440,18_24,1.0
19389,65_inf,1.0
63988,18_24,0.0
92419,55_64,0.0
45136,35_44,0.0
25653,65_inf,0.0
35985,18_24,1.0
92881,25_34,0.0
128839,18_24,1.0
2033,35_44,0.0
54590,25_34,1.0
133541,25_34,0.0
45887,18_24,0.0
144488,25_34,1.0
127295,25_34,1.0
131012,45_54,0.0
52155,25_34,0.0
6423,18_24,0.0
147658,18_24,0.0
114619,45_54,0.0
31816,25_34,0.0
92182,25_34,0.0
28453,25_34,0.0
96056,18_24,0.0
61229,25_34,1.0
61735,18_24,0.0
128471,35_44,0.0
57994,55_64,1.0
33051,25_34,1.0
158093,18_24,0.0
53725,18_24,0.0
6513,45_54,0.0
10894,18_24,0.0
135710,45_54,0.0
140198,18_24,1.0
3270,35_44,0.0
26031,35_44,0.0
46995,18_24,0.0
131404,18_24,0.0
156877,25_34,0.0
99393,55_64,0.0
127977,45_54,0.0
128635,45_54,0.0
133493,18_24,0.0
10103,25_34,1.0
118372,45_54,0.0
86360,55_64,0.0
97245,35_44,0.0
138009,35_44,0.0
46114,25_34,0.0
27367,45_54,0.0
12158,55_64,0.0
107355,25_34,0.0
54241,18_24,0.0
31077,65_inf,0.0
8564,35_44,0.0
137075,18_24,0.0
30697,18_24,0.0
107478,18_24,1.0
115646,55_64,0.0
103940,65_inf,0.0
74516,45_54,0.0
41460,35_44,0.0
155347,18_24,0.0
7684,45_54,0.0
83823,18_24,1.0
153989,55_64,0.0
31441,18_24,0.0
85274,18_24,0.0
102423,18_24,0.0
16326,18_24,0.0
110210,18_24,1.0
50171,35_44,1.0
70107,55_64,0.0
137537,25_34,0.0
2351,18_24,0.0
52620,18_24,1.0
71798,55_64,0.0
89094,35_44,0.0
1752,65_inf,1.0
18808,65_inf,1.0
126589,18_24,1.0
145470,55_64,0.0
60407,65_inf,0.0
118377,65_inf,0.0
148274,45_54,0.0
25942,65_inf,1.0
97214,45_54,0.0
42839,55_64,0.0
68388,45_54,1.0
43401,55_64,0.0
93271,25_34,0.0
113648,25_34,1.0
126335,45_54,0.0
40782,18_24,0.0
75816,55_64,0.0
100917,25_34,0.0
127712,55_64,0.0
12586,25_34,0.0
92731,45_54,0.0
140287,35_44,1.0
132746,55_64,0.0
30262,25_34,0.0
115394,25_34,1.0
65231,25_34,0.0
137195,18_24,0.0
114977,18_24,0.0
40183,25_34,1.0
124617,25_34,0.0
88206,65_inf,0.0
33926,35_44,0.0
58213,25_34,1.0
26255,18_24,0.0
46318,18_24,0.0
132523,25_34,1.0
81497,55_64,1.0
125393,18_24,1.0
120656,25_34,1.0
89877,35_44,0.0
38537,35_44,0.0
4536,18_24,0.0
92793,18_24,1.0
144746,25_34,0.0
118859,55_64,0.0
98422,45_54,1.0
54598,45_54,0.0
108299,35_44,0.0
81446,18_24,0.0
23916,65_inf,0.0
56249,25_34,0.0
27007,25_34,1.0
93799,65_inf,0.0
5725,55_64,0.0
35849,18_24,0.0
148524,55_64,1.0
151367,55_64,0.0
10395,55_64,1.0
36398,25_34,1.0
104050,25_34,0.0
37839,35_44,0.0
80350,65_inf,1.0
67029,25_34,0.0
30479,18_24,0.0
39513,25_34,0.0
99331,18_24,0.0
80177,35_44,0.0
41544,18_24,0.0
119587,45_54,1.0
157013,18_24,0.0
27693,35_44,0.0
126418,35_44,0.0
110109,55_64,1.0
31143,35_44,1.0
52135,25_34,1.0
39027,18_24,0.0
23799,18_24,0.0
117629,25_34,1.0
75126,55_64,1.0
146688,18_24,0.0
159433,18_24,1.0
66935,55_64,0.0
79129,35_44,1.0
8639,18_24,0.0
93316,18_24,0.0
91171,55_64,0.0
30799,55_64,0.0
151034,18_24,1.0
96036,18_24,1.0
57600,25_34,1.0
120850,35_44,0.0
30789,18_24,1.0
158907,35_44,1.0
111483,18_24,0.0
103502,45_54,0.0
97220,55_64,1.0
6099,18_24,0.0
2126,18_24,1.0
102482,18_24,0.0
44594,18_24,1.0
56441,65_inf,1.0
144127,35_44,1.0
91361,25_34,1.0
74519,55_64,0.0
49389,25_34,1.0
58501,25_34,0.0
138913,55_64,0.0
130698,18_24,0.0
2559,35_44,0.0
97620,18_24,1.0
24214,35_44,1.0
30416,35_44,0.0
115642,18_24,1.0
4168,18_24,0.0
26625,18_24,0.0
70277,55_64,1.0
28291,18_24,1.0
93654,65_inf,1.0
27643,35_44,0.0
155780,18_24,0.0
88378,25_34,1.0
123552,18_24,0.0
28806,35_44,0.0
120346,65_inf,1.0
130710,55_64,1.0
66340,18_24,0.0
11305,18_24,1.0
125099,55_64,0.0
26241,18_24,0.0
23930,55_64,0.0
140855,45_54,0.0
57490,35_44,0.0
65817,45_54,1.0
142055,65_inf,1.0
126052,18_24,1.0
45593,55_64,1.0
77763,18_24,0.0
126201,18_24,0.0
127752,45_54,1.0
89814,18_24,0.0
22708,45_54,0.0
151360,18_24,0.0
138942,65_inf,0.0
19248,18_24,1.0
151358,18_24,0.0
45678,18_24,1.0
112125,18_24,1.0
49208,55_64,0.0
148730,18_24,0.0
27856,45_54,1.0
88337,35_44,1.0
147048,55_64,0.0
72206,35_44,0.0
144885,18_24,0.0
69306,25_34,0.0
61539,55_64,0.0
79602,25_34,1.0
136212,35_44,0.0
61303,55_64,0.0
24470,18_24,1.0
1071,18_24,0.0
35453,18_24,0.0
95653,55_64,0.0
26540,65_inf,0.0
132010,18_24,1.0
93177,25_34,0.0
16597,25_34,1.0
26381,55_64,0.0
29283,45_54,1.0
116126,25_34,0.0
59161,25_34,0.0
59534,18_24,0.0
27098,18_24,0.0
82134,35_44,0.0
81868,25_34,0.0
19227,35_44,0.0
127204,25_34,1.0
82787,18_24,1.0
40465,18_24,0.0
69102,18_24,0.0
76033,18_24,0.0
45138,45_54,1.0
129590,18_24,0.0
2464,18_24,0.0
8829,18_24,1.0
111868,18_24,0.0
116749,55_64,0.0
41457,18_24,1.0
104782,35_44,0.0
152332,25_34,0.0
88661,65_inf,1.0
41366,55_64,0.0
60352,18_24,1.0
16372,35_44,1.0
8982,25_34,1.0
138613,18_24,1.0
14188,18_24,0.0
103312,18_24,0.0
57406,18_24,0.0
82575,25_34,0.0
142025,25_34,0.0
36496,18_24,0.0
154191,35_44,0.0
115545,18_24,0.0
57325,25_34,0.0
74308,65_inf,0.0
116688,55_64,1.0
82013,65_inf,1.0
157581,18_24,0.0
150433,18_24,0.0
105861,65_inf,0.0
95274,25_34,1.0
62490,35_44,1.0
145146,18_24,0.0
79047,18_24,0.0
139009,45_54,0.0
92562,18_24,0.0
30719,18_24,0.0
65106,18_24,0.0
100740,18_24,1.0
88549,55_64,1.0
104345,18_24,0.0
126923,25_34,0.0
29416,18_24,0.0
144166,35_44,0.0
128301,35_44,1.0
107280,18_24,0.0
28161,35_44,0.0
88386,18_24,0.0
20198,18_24,0.0
138256,45_54,0.0
35065,18_24,0.0
82527,18_24,0.0
156859,55_64,1.0
147166,18_24,0.0
157778,55_64,0.0
96934,25_34,0.0
52606,65_inf,1.0
99653,25_34,0.0
32457,45_54,0.0
144322,25_34,0.0
25387,25_34,0.0
104475,18_24,0.0
105146,18_24,0.0
74224,18_24,0.0
84462,25_34,0.0
18383,18_24,0.0
27166,18_24,0.0
35336,18_24,1.0
10121,18_24,0.0
67102,18_24,0.0
136316,18_24,0.0
90288,35_44,0.0
116596,35_44,0.0
75451,18_24,0.0
105831,18_24,1.0
149378,18_24,0.0
59466,25_34,0.0
64387,18_24,1.0
106125,18_24,0.0
109943,25_34,0.0
68936,45_54,1.0
1330,25_34,1.0
140110,18_24,0.0
94424,55_64,1.0
43361,18_24,0.0
140769,25_34,0.0
120685,18_24,0.0
104111,35_44,1.0
83544,18_24,1.0
67517,18_24,1.0
96832,45_54,0.0
129012,18_24,0.0
47964,18_24,0.0
98557,18_24,0.0
116728,65_inf,0.0
73782,18_24,0.0
110966,18_24,0.0
79962,35_44,1.0
29812,18_24,1.0
100657,55_64,0.0
2619,18_24,0.0
38097,45_54,0.0
38692,18_24,1.0
113167,45_54,0.0
150958,18_24,0.0
35832,25_34,0.0
116128,25_34,1.0
78664,18_24,1.0
156621,45_54,0.0
77663,35_44,0.0
105408,35_44,0.0
132200,45_54,0.0
88030,45_54,1.0
64479,18_24,1.0
2689,18_24,0.0
64268,55_64,1.0
64326,18_24,0.0
110726,35_44,0.0
27255,18_24,0.0
6629,35_44,0.0
145813,45_54,1.0
47597,18_24,1.0
141238,25_34,0.0
33413,45_54,0.0
154699,25_34,1.0
148966,25_34,1.0
108904,25_34,0.0
83283,45_54,1.0
142810,25_34,1.0
34834,25_34,0.0
84631,65_inf,1.0
70004,18_24,1.0
79942,18_24,1.0
12867,18_24,1.0
121493,65_inf,0.0
87820,65_inf,0.0
110945,18_24,0.0
97881,65_inf,0.0
73235,55_64,0.0
40264,65_inf,1.0
55150,18_24,1.0
95167,45_54,1.0
33110,18_24,0.0
30276,18_24,0.0
11794,25_34,0.0
141217,35_44,0.0
56532,18_24,0.0
46246,65_inf,1.0
158452,18_24,1.0
141645,55_64,0.0
30967,18_24,0.0
80698,18_24,0.0
149416,25_34,0.0
47333,35_44,0.0
120812,35_44,1.0
66327,65_inf,0.0
60885,18_24,1.0
157088,35_44,1.0
20387,25_34,0.0
40193,18_24,0.0
49021,18_24,1.0
155239,25_34,0.0
77902,18_24,0.0
4299,55_64,1.0
153179,25_34,0.0
90370,18_24,0.0
38003,25_34,0.0
57491,55_64,0.0
154833,25_34,0.0
15604,25_34,0.0
89340,18_24,0.0
22875,65_inf,0.0
43138,18_24,0.0
117513,35_44,0.0
2987,18_24,0.0
7352,18_24,0.0
33428,25_34,1.0
14249,45_54,0.0
142138,55_64,1.0
118570,55_64,0.0
112907,18_24,0.0
19986,18_24,0.0
110925,18_24,1.0
61953,18_24,1.0
87958,18_24,0.0
31695,35_44,1.0
106717,65_inf,0.0
94500,45_54,0.0
117912,25_34,0.0
103579,25_34,1.0
87627,55_64,1.0
59130,55_64,0.0
50935,65_inf,0.0
115990,65_inf,0.0
52854,35_44,0.0
154838,35_44,1.0
17365,18_24,0.0
101948,18_24,0.0
47850,55_64,1.0
68250,18_24,0.0
35382,55_64,0.0
118229,18_24,0.0
17645,18_24,0.0
33801,18_24,0.0
152192,18_24,0.0
79570,25_34,0.0
152802,18_24,0.0
53807,18_24,0.0
134716,18_24,0.0
81088,25_34,0.0
8371,25_34,1.0
2516,25_34,0.0
72575,25_34,0.0
22257,45_54,0.0
85112,45_54,0.0
16194,18_24,0.0
121895,25_34,0.0
90541,18_24,0.0
115323,25_34,0.0
61864,35_44,0.0
111837,35_44,1.0
135737,18_24,0.0
49689,18_24,0.0
8313,35_44,0.0
144145,18_24,1.0
90526,18_24,1.0
87177,18_24,0.0
106244,18_24,0.0
34106,35_44,0.0
102759,65_inf,0.0
49975,25_34,1.0
13671,18_24,0.0
48707,25_34,0.0
140445,25_34,1.0
142646,45_54,1.0
101570,18_24,0.0
24127,25_34,0.0
128460,45_54,0.0
24594,25_34,0.0
12318,25_34,0.0
29481,25_34,1.0
137808,65_inf,1.0
117942,25_34,0.0
103814,18_24,0.0
158985,35_44,1.0
31972,55_64,0.0
72152,18_24,1.0
73453,25_34,0.0
67329,55_64,1.0
130920,18_24,0.0
44308,18_24,0.0
25325,18_24,0.0
114559,18_24,0.0
60605,18_24,0.0
91288,55_64,0.0
57468,55_64,1.0
89076,18_24,0.0
78316,18_24,1.0
18542,45_54,1.0
139686,25_34,0.0
145877,18_24,0.0
140364,55_64,1.0
3155,18_24,1.0
36041,35_44,1.0
31601,18_24,1.0
156286,55_64,0.0
16260,55_64,0.0
79513,18_24,0.0
60962,25_34,0.0
30832,18_24,0.0
29914,55_64,0.0
119005,65_inf,1.0
50769,65_inf,1.0
16576,35_44,0.0
95011,18_24,0.0
58806,45_54,1.0
94558,18_24,0.0
11831,55_64,0.0
1771,25_34,0.0
158883,35_44,0.0
68100,45_54,1.0
25171,25_34,0.0
104968,25_34,1.0
55534,35_44,0.0
126157,25_34,1.0
85951,65_inf,0.0
139176,18_24,0.0
71925,35_44,1.0
70774,18_24,0.0
112826,18_24,0.0
21156,18_24,0.0
10752,18_24,0.0
157239,18_24,0.0
30614,35_44,0.0
47712,18_24,0.0
59413,25_34,0.0
56594,25_34,0.0
89705,35_44,1.0
138689,18_24,0.0
157254,18_24,0.0
10735,18_24,0.0
52265,45_54,0.0
67488,35_44,1.0
79702,18_24,1.0
33186,45_54,1.0
159017,35_44,0.0
71331,18_24,0.0
158063,45_54,1.0
74933,45_54,0.0
111280,25_34,0.0
122637,45_54,0.0
131693,18_24,0.0
113872,18_24,1.0
70522,18_24,0.0
126058,25_34,0.0
132669,25_34,0.0
54817,18_24,1.0
113344,18_24,1.0
13762,18_24,0.0
55745,55_64,1.0
43041,35_44,1.0
7131,45_54,0.0
34209,18_24,0.0
20917,18_24,0.0
85054,18_24,0.0
122241,18_24,0.0
120171,45_54,1.0
124998,35_44,0.0
98113,55_64,1.0
96994,18_24,0.0
155462,25_34,1.0
150735,18_24,1.0
90991,65_inf,0.0
97906,18_24,0.0
128031,18_24,1.0
72346,35_44,0.0
142023,55_64,0.0
29658,18_24,0.0
122505,35_44,1.0
109510,25_34,0.0
19138,18_24,1.0
108258,18_24,0.0
34057,18_24,1.0
109989,18_24,0.0
85308,55_64,1.0
80572,18_24,0.0
28491,25_34,0.0
124537,18_24,1.0
145188,18_24,0.0
153240,25_34,1.0
154622,18_24,0.0
110373,25_34,0.0
64765,18_24,0.0
128995,55_64,0.0
19215,55_64,0.0
118163,18_24,0.0
153322,18_24,0.0
73795,25_34,0.0
11572,25_34,0.0
125318,35_44,0.0
109683,25_34,1.0
148341,18_24,0.0
42981,25_34,0.0
120872,25_34,0.0
61604,18_24,0.0
21331,18_24,1.0
101859,18_24,0.0
69612,35_44,0.0
103564,18_24,1.0
92838,55_64,0.0
128384,18_24,0.0
73131,18_24,1.0
140570,65_inf,1.0
107350,25_34,0.0
22100,18_24,1.0
83093,55_64,1.0
17209,65_inf,0.0
136074,18_24,1.0
144360,18_24,0.0
14772,18_24,0.0
148031,18_24,0.0
141840,18_24,1.0
27986,18_24,1.0
143117,35_44,1.0
87018,45_54,1.0
142403,18_24,0.0
7149,65_inf,1.0
65664,35_44,0.0
155495,35_44,0.0
137598,45_54,0.0
27162,25_34,0.0
125718,55_64,0.0
120847,25_34,0.0
158130,25_34,1.0
44601,25_34,0.0
114499,25_34,0.0
117265,55_64,1.0
474,65_inf,1.0
24223,18_24,0.0
118999,45_54,0.0
86074,35_44,1.0
93558,55_64,0.0
143903,25_34,0.0
96303,25_34,0.0
64373,18_24,0.0
5190,25_34,1.0
149467,18_24,0.0
143743,25_34,0.0
71056,35_44,0.0
64691,25_34,1.0
75175,18_24,0.0
48089,35_44,0.0
4799,25_34,1.0
65001,35_44,0.0
72567,18_24,0.0
101129,55_64,0.0
23440,18_24,0.0
98239,25_34,1.0
41433,18_24,0.0
142704,18_24,0.0
32177,35_44,1.0
26108,55_64,1.0
152347,45_54,0.0
76292,25_34,0.0
111296,18_24,0.0
96788,18_24,0.0
31908,55_64,0.0
65113,18_24,0.0
103890,55_64,1.0
109291,65_inf,0.0
46424,25_34,0.0
96968,25_34,0.0
8578,35_44,0.0
86574,55_64,0.0
64413,18_24,0.0
44423,18_24,1.0
65701,25_34,0.0
90519,18_24,0.0
57374,25_34,1.0
134857,18_24,1.0
99272,55_64,1.0
136954,18_24,0.0
54503,25_34,0.0
57766,18_24,0.0
117007,18_24,0.0
74241,25_34,1.0
8667,45_54,1.0
30647,35_44,0.0
47845,18_24,0.0
75856,65_inf,1.0
63200,35_44,1.0
128550,25_34,0.0
63001,65_inf,0.0
18736,35_44,0.0
131025,45_54,0.0
108649,25_34,0.0
132512,18_24,0.0
38853,18_24,0.0
89138,18_24,0.0
82773,25_34,0.0
61868,65_inf,1.0
128017,18_24,1.0
109281,25_34,0.0
43245,25_34,1.0
157043,18_24,0.0
40587,65_inf,0.0
32962,45_54,0.0
107947,18_24,1.0
22302,45_54,0.0
141383,18_24,0.0
45826,18_24,1.0
141497,18_24,1.0
59589,18_24,0.0
87763,18_24,1.0
71175,18_24,0.0
74937,45_54,0.0
25060,55_64,0.0
145194,25_34,0.0
133076,25_34,0.0
14151,45_54,0.0
117572,18_24,1.0
154275,18_24,0.0
152895,65_inf,0.0
44382,25_34,0.0
28624,55_64,0.0
144423,18_24,1.0
99691,65_inf,0.0
146416,18_24,0.0
53547,18_24,0.0
121059,25_34,0.0
36445,18_24,1.0
109107,18_24,0.0
59709,18_24,1.0
79698,18_24,1.0
88440,25_34,0.0
82104,45_54,1.0
79961,45_54,0.0
33300,35_44,0.0
110180,25_34,0.0
132565,18_24,0.0
139461,55_64,1.0
115062,35_44,1.0
67141,25_34,0.0
22208,65_inf,1.0
19000,25_34,0.0
159047,35_44,1.0
23541,65_inf,0.0
68224,18_24,0.0
8864,55_64,0.0
36274,35_44,1.0
34745,45_54,0.0
15439,18_24,0.0
54545,18_24,1.0
72110,35_44,0.0
86488,45_54,0.0
106364,18_24,0.0
133554,18_24,0.0
23101,45_54,0.0
107712,55_64,1.0
68278,18_24,0.0
78332,35_44,0.0
155313,65_inf,0.0
89736,18_24,0.0
77272,35_44,1.0
102305,18_24,0.0
113225,18_24,0.0
15493,25_34,0.0
141823,18_24,0.0
13270,35_44,0.0
119641,25_34,1.0
84897,18_24,0.0
66703,35_44,0.0
112564,45_54,0.0
89934,35_44,0.0
84278,55_64,1.0
59497,18_24,1.0
37327,25_34,0.0
147671,25_34,1.0
72639,18_24,0.0
7894,65_inf,1.0
101244,25_34,1.0
134182,18_24,1.0
19731,55_64,0.0
72440,18_24,0.0
30065,25_34,0.0
64427,18_24,0.0
158813,25_34,0.0
59767,18_24,1.0
90079,18_24,0.0
22939,18_24,1.0
3858,65_inf,1.0
108344,25_34,0.0
29636,18_24,0.0
154262,25_34,1.0
